system,commit_id,class_name,measure,metric_name,before_or_after_commit,value
CDIO_final,379e7f9d5041812ecd0d9aaef4b0d29d796c528f,Fleet,coupling,RFC,before,0
CDIO_final,379e7f9d5041812ecd0d9aaef4b0d29d796c528f,Fleet,coupling,RFC,after,0
CDIO_final,379e7f9d5041812ecd0d9aaef4b0d29d796c528f,Street,coupling,CBO,before,0
CDIO_final,379e7f9d5041812ecd0d9aaef4b0d29d796c528f,Street,coupling,CBO,after,0
CDIO_final,379e7f9d5041812ecd0d9aaef4b0d29d796c528f,Street,coupling,RFC,before,0
CDIO_final,379e7f9d5041812ecd0d9aaef4b0d29d796c528f,Street,coupling,RFC,after,0
CDIO_final,379e7f9d5041812ecd0d9aaef4b0d29d796c528f,Brewery,coupling,CBO,before,0
CDIO_final,379e7f9d5041812ecd0d9aaef4b0d29d796c528f,Brewery,coupling,CBO,after,0
CDIO_final,379e7f9d5041812ecd0d9aaef4b0d29d796c528f,Brewery,coupling,RFC,before,0
CDIO_final,379e7f9d5041812ecd0d9aaef4b0d29d796c528f,Brewery,coupling,RFC,after,0
reef,37d1891c60de25e7cb92cdf50ed722b692991acf,JobDriver,coupling,CBO,before,38
reef,37d1891c60de25e7cb92cdf50ed722b692991acf,JobDriver,coupling,CBO,after,38
reef,37d1891c60de25e7cb92cdf50ed722b692991acf,JobDriver,coupling,RFC,before,60
reef,37d1891c60de25e7cb92cdf50ed722b692991acf,JobDriver,coupling,RFC,after,60
reef,37d1891c60de25e7cb92cdf50ed722b692991acf,NativeInterop,coupling,CBO,before,3
reef,37d1891c60de25e7cb92cdf50ed722b692991acf,NativeInterop,coupling,CBO,after,3
reef,37d1891c60de25e7cb92cdf50ed722b692991acf,NativeInterop,coupling,RFC,before,0
reef,37d1891c60de25e7cb92cdf50ed722b692991acf,NativeInterop,coupling,RFC,after,0
arc-3,3846138693cab96c2e0051b2ed5b76b508826a04,Player,coupling,CBO,before,1
arc-3,3846138693cab96c2e0051b2ed5b76b508826a04,Player,coupling,CBO,after,1
arc-3,3846138693cab96c2e0051b2ed5b76b508826a04,Player,coupling,RFC,before,44
arc-3,3846138693cab96c2e0051b2ed5b76b508826a04,Player,coupling,RFC,after,45
arc-3,3846138693cab96c2e0051b2ed5b76b508826a04,Room,coupling,CBO,before,3
arc-3,3846138693cab96c2e0051b2ed5b76b508826a04,Room,coupling,CBO,after,3
arc-3,3846138693cab96c2e0051b2ed5b76b508826a04,Room,coupling,RFC,before,25
arc-3,3846138693cab96c2e0051b2ed5b76b508826a04,Room,coupling,RFC,after,26
arc-3,3846138693cab96c2e0051b2ed5b76b508826a04,Inventory,coupling,CBO,before,1
arc-3,3846138693cab96c2e0051b2ed5b76b508826a04,Inventory,coupling,CBO,after,1
arc-3,3846138693cab96c2e0051b2ed5b76b508826a04,Inventory,coupling,RFC,before,19
arc-3,3846138693cab96c2e0051b2ed5b76b508826a04,Inventory,coupling,RFC,after,18
eGov,38e3d304161f9f257be7815ce46c850ad727f509,AjaxCommonAction,coupling,CBO,before,64
eGov,38e3d304161f9f257be7815ce46c850ad727f509,AjaxCommonAction,coupling,CBO,after,64
eGov,38e3d304161f9f257be7815ce46c850ad727f509,AjaxCommonAction,coupling,RFC,before,116
eGov,38e3d304161f9f257be7815ce46c850ad727f509,AjaxCommonAction,coupling,RFC,after,91
eGov,38e3d304161f9f257be7815ce46c850ad727f509,GenericMasterAjaxController,coupling,CBO,before,23
eGov,38e3d304161f9f257be7815ce46c850ad727f509,GenericMasterAjaxController,coupling,CBO,after,28
eGov,38e3d304161f9f257be7815ce46c850ad727f509,GenericMasterAjaxController,coupling,RFC,before,43
eGov,38e3d304161f9f257be7815ce46c850ad727f509,GenericMasterAjaxController,coupling,RFC,after,64
Gnut,3900eedc4ecf97edb953175332914e469ff42926,Nut,coupling,CBO,before,6
Gnut,3900eedc4ecf97edb953175332914e469ff42926,Nut,coupling,CBO,after,6
Gnut,3900eedc4ecf97edb953175332914e469ff42926,Nut,coupling,RFC,before,24
Gnut,3900eedc4ecf97edb953175332914e469ff42926,Nut,coupling,RFC,after,15
recipe-suggestor,39ee726cdce5caa4c4a098eceb5746a1fd0f33ba,MainActivity,coupling,CBO,before,42
recipe-suggestor,39ee726cdce5caa4c4a098eceb5746a1fd0f33ba,MainActivity,coupling,CBO,after,42
recipe-suggestor,39ee726cdce5caa4c4a098eceb5746a1fd0f33ba,MainActivity,coupling,RFC,before,35
recipe-suggestor,39ee726cdce5caa4c4a098eceb5746a1fd0f33ba,MainActivity,coupling,RFC,after,24
recipe-suggestor,39ee726cdce5caa4c4a098eceb5746a1fd0f33ba,ImageProcessor,coupling,CBO,before,15
recipe-suggestor,39ee726cdce5caa4c4a098eceb5746a1fd0f33ba,ImageProcessor,coupling,CBO,after,17
recipe-suggestor,39ee726cdce5caa4c4a098eceb5746a1fd0f33ba,ImageProcessor,coupling,RFC,before,18
recipe-suggestor,39ee726cdce5caa4c4a098eceb5746a1fd0f33ba,ImageProcessor,coupling,RFC,after,22
MagneticFieldLocalization,3a3e6bba48b47079bfcfbc8bb48f709d17e88974,LoggerAbstractHLSM,coupling,CBO,before,1
MagneticFieldLocalization,3a3e6bba48b47079bfcfbc8bb48f709d17e88974,LoggerAbstractHLSM,coupling,CBO,after,1
MagneticFieldLocalization,3a3e6bba48b47079bfcfbc8bb48f709d17e88974,LoggerAbstractHLSM,coupling,RFC,before,11
MagneticFieldLocalization,3a3e6bba48b47079bfcfbc8bb48f709d17e88974,LoggerAbstractHLSM,coupling,RFC,after,13
MagneticFieldLocalization,3a3e6bba48b47079bfcfbc8bb48f709d17e88974,LoggerHLSM,coupling,CBO,before,1
MagneticFieldLocalization,3a3e6bba48b47079bfcfbc8bb48f709d17e88974,LoggerHLSM,coupling,CBO,after,5
MagneticFieldLocalization,3a3e6bba48b47079bfcfbc8bb48f709d17e88974,LoggerHLSM,coupling,RFC,before,6
MagneticFieldLocalization,3a3e6bba48b47079bfcfbc8bb48f709d17e88974,LoggerHLSM,coupling,RFC,after,9
pokerhand,3a701afe320a4935f83f64300305ff1992d83500,Card,coupling,CBO,before,3
pokerhand,3a701afe320a4935f83f64300305ff1992d83500,Card,coupling,CBO,after,5
pokerhand,3a701afe320a4935f83f64300305ff1992d83500,Card,coupling,RFC,before,6
pokerhand,3a701afe320a4935f83f64300305ff1992d83500,Card,coupling,RFC,after,6
paystack_mock,3aa5400c8ec86422af18f089020f1ab5d699da1d,PaymentApplication,coupling,CBO,before,6
paystack_mock,3aa5400c8ec86422af18f089020f1ab5d699da1d,PaymentApplication,coupling,CBO,after,2
paystack_mock,3aa5400c8ec86422af18f089020f1ab5d699da1d,PaymentApplication,coupling,RFC,before,1
paystack_mock,3aa5400c8ec86422af18f089020f1ab5d699da1d,PaymentApplication,coupling,RFC,after,1
INTE,3c7a28ec77663f7e73cceaaa71d54276cd98a6ce,GameMap,coupling,CBO,before,4
INTE,3c7a28ec77663f7e73cceaaa71d54276cd98a6ce,GameMap,coupling,CBO,after,5
INTE,3c7a28ec77663f7e73cceaaa71d54276cd98a6ce,GameMap,coupling,RFC,before,19
INTE,3c7a28ec77663f7e73cceaaa71d54276cd98a6ce,GameMap,coupling,RFC,after,19
INTE,3c7a28ec77663f7e73cceaaa71d54276cd98a6ce,Creature,coupling,CBO,before,9
INTE,3c7a28ec77663f7e73cceaaa71d54276cd98a6ce,Creature,coupling,CBO,after,9
INTE,3c7a28ec77663f7e73cceaaa71d54276cd98a6ce,Creature,coupling,RFC,before,12
INTE,3c7a28ec77663f7e73cceaaa71d54276cd98a6ce,Creature,coupling,RFC,after,13
Cipher-Project,3d3b55e6e95b855bc59c3bbe749f2af2a92b9cfd,EncryptTask,coupling,CBO,before,14
Cipher-Project,3d3b55e6e95b855bc59c3bbe749f2af2a92b9cfd,EncryptTask,coupling,CBO,after,14
Cipher-Project,3d3b55e6e95b855bc59c3bbe749f2af2a92b9cfd,EncryptTask,coupling,RFC,before,24
Cipher-Project,3d3b55e6e95b855bc59c3bbe749f2af2a92b9cfd,EncryptTask,coupling,RFC,after,26
genomizer-desktop,3dfe4138454fdfb90734e68fd53c7641fef4869a,GenomizerView,coupling,CBO,before,21
genomizer-desktop,3dfe4138454fdfb90734e68fd53c7641fef4869a,GenomizerView,coupling,CBO,after,21
genomizer-desktop,3dfe4138454fdfb90734e68fd53c7641fef4869a,GenomizerView,coupling,RFC,before,0
genomizer-desktop,3dfe4138454fdfb90734e68fd53c7641fef4869a,GenomizerView,coupling,RFC,after,0
genomizer-desktop,3dfe4138454fdfb90734e68fd53c7641fef4869a,UploadTabController,coupling,CBO,before,20
genomizer-desktop,3dfe4138454fdfb90734e68fd53c7641fef4869a,UploadTabController,coupling,CBO,after,20
genomizer-desktop,3dfe4138454fdfb90734e68fd53c7641fef4869a,UploadTabController,coupling,RFC,before,325
genomizer-desktop,3dfe4138454fdfb90734e68fd53c7641fef4869a,UploadTabController,coupling,RFC,after,331
genomizer-desktop,3dfe4138454fdfb90734e68fd53c7641fef4869a,QuerySearchTabController,coupling,CBO,before,16
genomizer-desktop,3dfe4138454fdfb90734e68fd53c7641fef4869a,QuerySearchTabController,coupling,CBO,after,16
genomizer-desktop,3dfe4138454fdfb90734e68fd53c7641fef4869a,QuerySearchTabController,coupling,RFC,before,121
genomizer-desktop,3dfe4138454fdfb90734e68fd53c7641fef4869a,QuerySearchTabController,coupling,RFC,after,121
genomizer-desktop,3dfe4138454fdfb90734e68fd53c7641fef4869a,ProcessTabController,coupling,CBO,before,15
genomizer-desktop,3dfe4138454fdfb90734e68fd53c7641fef4869a,ProcessTabController,coupling,CBO,after,15
genomizer-desktop,3dfe4138454fdfb90734e68fd53c7641fef4869a,ProcessTabController,coupling,RFC,before,114
genomizer-desktop,3dfe4138454fdfb90734e68fd53c7641fef4869a,ProcessTabController,coupling,RFC,after,119
genomizer-desktop,3dfe4138454fdfb90734e68fd53c7641fef4869a,WorkspaceTabController,coupling,CBO,before,18
genomizer-desktop,3dfe4138454fdfb90734e68fd53c7641fef4869a,WorkspaceTabController,coupling,CBO,after,18
genomizer-desktop,3dfe4138454fdfb90734e68fd53c7641fef4869a,WorkspaceTabController,coupling,RFC,before,168
genomizer-desktop,3dfe4138454fdfb90734e68fd53c7641fef4869a,WorkspaceTabController,coupling,RFC,after,168
ToDo,3e420c6dfc89b5589abb027c10029457f9cebaea,MainActivity,coupling,CBO,before,10
ToDo,3e420c6dfc89b5589abb027c10029457f9cebaea,MainActivity,coupling,CBO,after,21
ToDo,3e420c6dfc89b5589abb027c10029457f9cebaea,MainActivity,coupling,RFC,before,26
ToDo,3e420c6dfc89b5589abb027c10029457f9cebaea,MainActivity,coupling,RFC,after,36
ToDo,3e420c6dfc89b5589abb027c10029457f9cebaea,SwipeDetector,coupling,CBO,before,5
ToDo,3e420c6dfc89b5589abb027c10029457f9cebaea,SwipeDetector,coupling,CBO,after,10
ToDo,3e420c6dfc89b5589abb027c10029457f9cebaea,SwipeDetector,coupling,RFC,before,12
ToDo,3e420c6dfc89b5589abb027c10029457f9cebaea,SwipeDetector,coupling,RFC,after,13
ToDo,3e420c6dfc89b5589abb027c10029457f9cebaea,ToDoListAdapter,coupling,CBO,before,8
ToDo,3e420c6dfc89b5589abb027c10029457f9cebaea,ToDoListAdapter,coupling,CBO,after,11
ToDo,3e420c6dfc89b5589abb027c10029457f9cebaea,ToDoListAdapter,coupling,RFC,before,13
ToDo,3e420c6dfc89b5589abb027c10029457f9cebaea,ToDoListAdapter,coupling,RFC,after,18
FeatureIDE,3ee620eb7fb289a4e3a7bdbd9063948a35d4fe39,BuildFeatureGraphHandler,coupling,CBO,before,14
FeatureIDE,3ee620eb7fb289a4e3a7bdbd9063948a35d4fe39,BuildFeatureGraphHandler,coupling,CBO,after,18
FeatureIDE,3ee620eb7fb289a4e3a7bdbd9063948a35d4fe39,BuildFeatureGraphHandler,coupling,RFC,before,15
FeatureIDE,3ee620eb7fb289a4e3a7bdbd9063948a35d4fe39,BuildFeatureGraphHandler,coupling,RFC,after,17
FeatureIDE,3ee620eb7fb289a4e3a7bdbd9063948a35d4fe39,AdvancedNodeCreator,coupling,CBO,before,25
FeatureIDE,3ee620eb7fb289a4e3a7bdbd9063948a35d4fe39,AdvancedNodeCreator,coupling,CBO,after,23
FeatureIDE,3ee620eb7fb289a4e3a7bdbd9063948a35d4fe39,AdvancedNodeCreator,coupling,RFC,before,97
FeatureIDE,3ee620eb7fb289a4e3a7bdbd9063948a35d4fe39,AdvancedNodeCreator,coupling,RFC,after,83
RecordingAndEncryptedCompressed,3f383ded0af948386bc5c5a02b9435184551beaf,RecordService,coupling,CBO,before,24
RecordingAndEncryptedCompressed,3f383ded0af948386bc5c5a02b9435184551beaf,RecordService,coupling,CBO,after,24
RecordingAndEncryptedCompressed,3f383ded0af948386bc5c5a02b9435184551beaf,RecordService,coupling,RFC,before,165
RecordingAndEncryptedCompressed,3f383ded0af948386bc5c5a02b9435184551beaf,RecordService,coupling,RFC,after,165
legendary-succotash,3fed7be1e3f2a10e3c63e92005ed30e71e8560b1,DriverApp,coupling,CBO,before,8
legendary-succotash,3fed7be1e3f2a10e3c63e92005ed30e71e8560b1,DriverApp,coupling,CBO,after,8
legendary-succotash,3fed7be1e3f2a10e3c63e92005ed30e71e8560b1,DriverApp,coupling,RFC,before,15
legendary-succotash,3fed7be1e3f2a10e3c63e92005ed30e71e8560b1,DriverApp,coupling,RFC,after,14
legendary-succotash,3fed7be1e3f2a10e3c63e92005ed30e71e8560b1,Route,coupling,CBO,before,1
legendary-succotash,3fed7be1e3f2a10e3c63e92005ed30e71e8560b1,Route,coupling,CBO,after,1
legendary-succotash,3fed7be1e3f2a10e3c63e92005ed30e71e8560b1,Route,coupling,RFC,before,1
legendary-succotash,3fed7be1e3f2a10e3c63e92005ed30e71e8560b1,Route,coupling,RFC,after,2
OnlineShooter,400f917a0c942195c4db5b9ebc809f59338b78f6,Application,coupling,CBO,before,2
OnlineShooter,400f917a0c942195c4db5b9ebc809f59338b78f6,Application,coupling,CBO,after,2
OnlineShooter,400f917a0c942195c4db5b9ebc809f59338b78f6,Application,coupling,RFC,before,1
OnlineShooter,400f917a0c942195c4db5b9ebc809f59338b78f6,Application,coupling,RFC,after,1
OnlineShooter,400f917a0c942195c4db5b9ebc809f59338b78f6,ConnectionPool,coupling,CBO,before,6
OnlineShooter,400f917a0c942195c4db5b9ebc809f59338b78f6,ConnectionPool,coupling,CBO,after,8
OnlineShooter,400f917a0c942195c4db5b9ebc809f59338b78f6,ConnectionPool,coupling,RFC,before,15
OnlineShooter,400f917a0c942195c4db5b9ebc809f59338b78f6,ConnectionPool,coupling,RFC,after,18
world,414dff95548f78b709e2ad4c6dc1af590df328c8,SectorPath,coupling,CBO,before,18
world,414dff95548f78b709e2ad4c6dc1af590df328c8,SectorPath,coupling,CBO,after,17
world,414dff95548f78b709e2ad4c6dc1af590df328c8,SectorPath,coupling,RFC,before,33
world,414dff95548f78b709e2ad4c6dc1af590df328c8,SectorPath,coupling,RFC,after,34
world,414dff95548f78b709e2ad4c6dc1af590df328c8,PathfindingService,coupling,CBO,before,27
world,414dff95548f78b709e2ad4c6dc1af590df328c8,PathfindingService,coupling,CBO,after,28
world,414dff95548f78b709e2ad4c6dc1af590df328c8,PathfindingService,coupling,RFC,before,67
world,414dff95548f78b709e2ad4c6dc1af590df328c8,PathfindingService,coupling,RFC,after,68
world,414dff95548f78b709e2ad4c6dc1af590df328c8,ClusterBorder,coupling,CBO,before,5
world,414dff95548f78b709e2ad4c6dc1af590df328c8,ClusterBorder,coupling,CBO,after,5
world,414dff95548f78b709e2ad4c6dc1af590df328c8,ClusterBorder,coupling,RFC,before,29
world,414dff95548f78b709e2ad4c6dc1af590df328c8,ClusterBorder,coupling,RFC,after,29
RidiculousRumbleRoyale,432b5955c724b671ad3daac3bdade6dafa390406,RRRGameController,coupling,CBO,before,10
RidiculousRumbleRoyale,432b5955c724b671ad3daac3bdade6dafa390406,RRRGameController,coupling,CBO,after,10
RidiculousRumbleRoyale,432b5955c724b671ad3daac3bdade6dafa390406,RRRGameController,coupling,RFC,before,17
RidiculousRumbleRoyale,432b5955c724b671ad3daac3bdade6dafa390406,RRRGameController,coupling,RFC,after,16
RidiculousRumbleRoyale,432b5955c724b671ad3daac3bdade6dafa390406,RRRGameView,coupling,CBO,before,17
RidiculousRumbleRoyale,432b5955c724b671ad3daac3bdade6dafa390406,RRRGameView,coupling,CBO,after,17
RidiculousRumbleRoyale,432b5955c724b671ad3daac3bdade6dafa390406,RRRGameView,coupling,RFC,before,36
RidiculousRumbleRoyale,432b5955c724b671ad3daac3bdade6dafa390406,RRRGameView,coupling,RFC,after,36
Coordinate,434b32c8570017e4731b0bbf9975153f38a1d5cd,Main,coupling,CBO,before,0
Coordinate,434b32c8570017e4731b0bbf9975153f38a1d5cd,Main,coupling,CBO,after,0
Coordinate,434b32c8570017e4731b0bbf9975153f38a1d5cd,Main,coupling,RFC,before,89
Coordinate,434b32c8570017e4731b0bbf9975153f38a1d5cd,Main,coupling,RFC,after,108
Coordinate,434b32c8570017e4731b0bbf9975153f38a1d5cd,ExtraNewTemplateAlertDialog,coupling,CBO,before,0
Coordinate,434b32c8570017e4731b0bbf9975153f38a1d5cd,ExtraNewTemplateAlertDialog,coupling,CBO,after,0
Coordinate,434b32c8570017e4731b0bbf9975153f38a1d5cd,ExtraNewTemplateAlertDialog,coupling,RFC,before,6
Coordinate,434b32c8570017e4731b0bbf9975153f38a1d5cd,ExtraNewTemplateAlertDialog,coupling,RFC,after,7
Coordinate,434b32c8570017e4731b0bbf9975153f38a1d5cd,CoordinateCsvWriter,coupling,CBO,before,0
Coordinate,434b32c8570017e4731b0bbf9975153f38a1d5cd,CoordinateCsvWriter,coupling,CBO,after,0
Coordinate,434b32c8570017e4731b0bbf9975153f38a1d5cd,CoordinateCsvWriter,coupling,RFC,before,3
Coordinate,434b32c8570017e4731b0bbf9975153f38a1d5cd,CoordinateCsvWriter,coupling,RFC,after,5
j6dof-flight-sim,434be8f02a262e38215b802389c6be6e695f97fb,DefaultTerrain,coupling,CBO,before,6
j6dof-flight-sim,434be8f02a262e38215b802389c6be6e695f97fb,DefaultTerrain,coupling,CBO,after,6
j6dof-flight-sim,434be8f02a262e38215b802389c6be6e695f97fb,DefaultTerrain,coupling,RFC,before,17
j6dof-flight-sim,434be8f02a262e38215b802389c6be6e695f97fb,DefaultTerrain,coupling,RFC,after,17
Mapbox,435950c24fe4b77d7149ea393c4ffc5654957942,CDVMapbox,coupling,CBO,before,23
Mapbox,435950c24fe4b77d7149ea393c4ffc5654957942,CDVMapbox,coupling,CBO,after,23
Mapbox,435950c24fe4b77d7149ea393c4ffc5654957942,CDVMapbox,coupling,RFC,before,337
Mapbox,435950c24fe4b77d7149ea393c4ffc5654957942,CDVMapbox,coupling,RFC,after,334
Mapbox,435950c24fe4b77d7149ea393c4ffc5654957942,MapController,coupling,CBO,before,55
Mapbox,435950c24fe4b77d7149ea393c4ffc5654957942,MapController,coupling,CBO,after,56
Mapbox,435950c24fe4b77d7149ea393c4ffc5654957942,MapController,coupling,RFC,before,289
Mapbox,435950c24fe4b77d7149ea393c4ffc5654957942,MapController,coupling,RFC,after,298
suggestions-searchview-material-example,436c1ab13644672b68d0d6cdde6ae8372edce2d9,DetailsActivity,coupling,CBO,before,21
suggestions-searchview-material-example,436c1ab13644672b68d0d6cdde6ae8372edce2d9,DetailsActivity,coupling,CBO,after,17
suggestions-searchview-material-example,436c1ab13644672b68d0d6cdde6ae8372edce2d9,DetailsActivity,coupling,RFC,before,33
suggestions-searchview-material-example,436c1ab13644672b68d0d6cdde6ae8372edce2d9,DetailsActivity,coupling,RFC,after,25
Stargraph,4388502ff19a4109f0a39352ae9c3ecefcbbe2f3,BaseProcessor,coupling,CBO,before,3
Stargraph,4388502ff19a4109f0a39352ae9c3ecefcbbe2f3,BaseProcessor,coupling,CBO,after,4
Stargraph,4388502ff19a4109f0a39352ae9c3ecefcbbe2f3,BaseProcessor,coupling,RFC,before,8
Stargraph,4388502ff19a4109f0a39352ae9c3ecefcbbe2f3,BaseProcessor,coupling,RFC,after,9
Stargraph,4388502ff19a4109f0a39352ae9c3ecefcbbe2f3,Stargraph,coupling,CBO,before,32
Stargraph,4388502ff19a4109f0a39352ae9c3ecefcbbe2f3,Stargraph,coupling,CBO,after,34
Stargraph,4388502ff19a4109f0a39352ae9c3ecefcbbe2f3,Stargraph,coupling,RFC,before,86
Stargraph,4388502ff19a4109f0a39352ae9c3ecefcbbe2f3,Stargraph,coupling,RFC,after,88
Stargraph,4388502ff19a4109f0a39352ae9c3ecefcbbe2f3,PassageProcessor,coupling,CBO,before,15
Stargraph,4388502ff19a4109f0a39352ae9c3ecefcbbe2f3,PassageProcessor,coupling,CBO,after,15
Stargraph,4388502ff19a4109f0a39352ae9c3ecefcbbe2f3,PassageProcessor,coupling,RFC,before,16
Stargraph,4388502ff19a4109f0a39352ae9c3ecefcbbe2f3,PassageProcessor,coupling,RFC,after,14
Stargraph,4388502ff19a4109f0a39352ae9c3ecefcbbe2f3,NERSearcher,coupling,CBO,before,15
Stargraph,4388502ff19a4109f0a39352ae9c3ecefcbbe2f3,NERSearcher,coupling,CBO,after,16
Stargraph,4388502ff19a4109f0a39352ae9c3ecefcbbe2f3,NERSearcher,coupling,RFC,before,49
Stargraph,4388502ff19a4109f0a39352ae9c3ecefcbbe2f3,NERSearcher,coupling,RFC,after,50
AIDLMusicPlayer,43c8b0440e6d18f567bf8525c8eff5f2207707bb,MusicActivity,coupling,CBO,before,25
AIDLMusicPlayer,43c8b0440e6d18f567bf8525c8eff5f2207707bb,MusicActivity,coupling,CBO,after,26
AIDLMusicPlayer,43c8b0440e6d18f567bf8525c8eff5f2207707bb,MusicActivity,coupling,RFC,before,39
AIDLMusicPlayer,43c8b0440e6d18f567bf8525c8eff5f2207707bb,MusicActivity,coupling,RFC,after,34
AIDLMusicPlayer,43c8b0440e6d18f567bf8525c8eff5f2207707bb,MusicService,coupling,CBO,before,23
AIDLMusicPlayer,43c8b0440e6d18f567bf8525c8eff5f2207707bb,MusicService,coupling,CBO,after,23
AIDLMusicPlayer,43c8b0440e6d18f567bf8525c8eff5f2207707bb,MusicService,coupling,RFC,before,74
AIDLMusicPlayer,43c8b0440e6d18f567bf8525c8eff5f2207707bb,MusicService,coupling,RFC,after,75
linuxtools,445b33f1151c2c189564b03ce462d9c0ae4268be,IDEPerspective,coupling,CBO,before,8
linuxtools,445b33f1151c2c189564b03ce462d9c0ae4268be,IDEPerspective,coupling,CBO,after,7
linuxtools,445b33f1151c2c189564b03ce462d9c0ae4268be,IDEPerspective,coupling,RFC,before,9
linuxtools,445b33f1151c2c189564b03ce462d9c0ae4268be,IDEPerspective,coupling,RFC,after,9
linuxtools,445b33f1151c2c189564b03ce462d9c0ae4268be,ScriptConsole,coupling,CBO,before,18
linuxtools,445b33f1151c2c189564b03ce462d9c0ae4268be,ScriptConsole,coupling,CBO,after,18
linuxtools,445b33f1151c2c189564b03ce462d9c0ae4268be,ScriptConsole,coupling,RFC,before,92
linuxtools,445b33f1151c2c189564b03ce462d9c0ae4268be,ScriptConsole,coupling,RFC,after,92
linuxtools,445b33f1151c2c189564b03ce462d9c0ae4268be,ErrorStreamDaemon,coupling,CBO,before,2
linuxtools,445b33f1151c2c189564b03ce462d9c0ae4268be,ErrorStreamDaemon,coupling,CBO,after,2
linuxtools,445b33f1151c2c189564b03ce462d9c0ae4268be,ErrorStreamDaemon,coupling,RFC,before,13
linuxtools,445b33f1151c2c189564b03ce462d9c0ae4268be,ErrorStreamDaemon,coupling,RFC,after,13
linuxtools,445b33f1151c2c189564b03ce462d9c0ae4268be,ErrorView,coupling,CBO,before,9
linuxtools,445b33f1151c2c189564b03ce462d9c0ae4268be,ErrorView,coupling,CBO,after,9
linuxtools,445b33f1151c2c189564b03ce462d9c0ae4268be,ErrorView,coupling,RFC,before,9
linuxtools,445b33f1151c2c189564b03ce462d9c0ae4268be,ErrorView,coupling,RFC,after,9
eGov,44d9019de7c8d425975528236ce5fa09ae730044,AbstractEstimateRepository,coupling,CBO,before,10
eGov,44d9019de7c8d425975528236ce5fa09ae730044,AbstractEstimateRepository,coupling,CBO,after,10
eGov,44d9019de7c8d425975528236ce5fa09ae730044,AbstractEstimateRepository,coupling,RFC,before,0
eGov,44d9019de7c8d425975528236ce5fa09ae730044,AbstractEstimateRepository,coupling,RFC,after,0
eGov,44d9019de7c8d425975528236ce5fa09ae730044,EstimateService,coupling,CBO,before,101
eGov,44d9019de7c8d425975528236ce5fa09ae730044,EstimateService,coupling,CBO,after,101
eGov,44d9019de7c8d425975528236ce5fa09ae730044,EstimateService,coupling,RFC,before,773
eGov,44d9019de7c8d425975528236ce5fa09ae730044,EstimateService,coupling,RFC,after,773
eGov,44d9019de7c8d425975528236ce5fa09ae730044,SearchEstimatesToCancelJson,coupling,CBO,before,12
eGov,44d9019de7c8d425975528236ce5fa09ae730044,SearchEstimatesToCancelJson,coupling,CBO,after,12
eGov,44d9019de7c8d425975528236ce5fa09ae730044,SearchEstimatesToCancelJson,coupling,RFC,before,16
eGov,44d9019de7c8d425975528236ce5fa09ae730044,SearchEstimatesToCancelJson,coupling,RFC,after,16
eGov,44d9019de7c8d425975528236ce5fa09ae730044,UpdateAbstractEstimateController,coupling,CBO,before,44
eGov,44d9019de7c8d425975528236ce5fa09ae730044,UpdateAbstractEstimateController,coupling,CBO,after,43
eGov,44d9019de7c8d425975528236ce5fa09ae730044,UpdateAbstractEstimateController,coupling,RFC,before,110
eGov,44d9019de7c8d425975528236ce5fa09ae730044,UpdateAbstractEstimateController,coupling,RFC,after,108
eGov,44d9019de7c8d425975528236ce5fa09ae730044,CancelAbstractEstimateController,coupling,CBO,before,16
eGov,44d9019de7c8d425975528236ce5fa09ae730044,CancelAbstractEstimateController,coupling,CBO,after,17
eGov,44d9019de7c8d425975528236ce5fa09ae730044,CancelAbstractEstimateController,coupling,RFC,before,15
